Source,Target
133333,77174
133333,35970
133333,50997
133333,481191
133333,102792
133333,625089
133333,593324
133333,273822
133333,476278
133333,499985
133333,339588
133333,913194
605224,360254
605224,80140
605224,854241
605224,833761
605224,735033
605224,140246
605224,151203
605224,886018
605224,962410
605224,544056
605224,692363
605224,286704
605224,352702
605224,829911
605224,258717
605224,77142
605224,143288
605224,406373
605224,434668
605224,163885
605224,822198
605224,555171
605224,407707
605224,614626
605224,735869
605224,677618
605224,950962
605224,239362
605224,339282
605224,480769
605224,40744
605224,681015
605224,338183
605224,961772
605224,25678
605224,221062
605224,162704
605224,220354
605224,387268
605224,223644
605224,102628
605224,55194
605224,896621
605224,886209
605224,379565
605224,995619
605224,869269
605224,782323
605224,583209
605224,17896
605224,45105
605224,210356
605224,187842
605224,684772
605224,830016
605224,822573
605224,168204
605224,950003
605224,839720
605224,358288
605224,860021
605224,446990
605224,17126
605224,287244
605224,168319
605224,966801
605224,555857
605224,102609
605224,404908
605224,582137
605224,339453
605224,918922
605224,606164
605224,862660
605224,33619
605224,754402
605224,692566
605224,133733
605224,884098
605224,200019
605224,499381
605224,86759
605224,71888
605224,386703
605224,100283
605224,607351
605224,698881
605224,897957
605224,95089
605224,506652
605224,765242
605224,12058
605224,294618
605224,111635
605224,809608
605224,350486
605224,261569
605224,230772
605224,756099
605224,467145
605224,319670
605224,333519
605224,24484
605224,923817
605224,168308
605224,707549
605224,949057
605224,537251
605224,415224
605224,131806
605224,172506
605224,950791
605224,783657
605224,77174
605224,35970
605224,50997
605224,481191
605224,102792
605224,625089
605224,593324
605224,273822
605224,476278
605224,499985
605224,339588
605224,913194
360254,80140
360254,854241
360254,833761
360254,735033
360254,140246
360254,151203
360254,886018
360254,962410
360254,544056
360254,692363
360254,286704
360254,352702
360254,829911
360254,258717
360254,77142
360254,143288
360254,406373
360254,434668
360254,163885
360254,822198
360254,555171
360254,407707
360254,614626
360254,735869
360254,677618
360254,950962
360254,239362
360254,339282
360254,480769
360254,40744
360254,681015
360254,338183
360254,961772
360254,25678
360254,221062
360254,162704
360254,220354
360254,387268
360254,223644
360254,102628
360254,55194
360254,896621
360254,886209
360254,379565
360254,995619
360254,869269
360254,782323
360254,583209
360254,17896
360254,45105
360254,210356
360254,187842
360254,684772
360254,830016
360254,822573
360254,168204
360254,950003
360254,839720
360254,358288
360254,860021
360254,446990
360254,17126
360254,287244
360254,168319
360254,966801
360254,555857
360254,102609
360254,404908
360254,582137
360254,339453
360254,918922
360254,606164
360254,862660
360254,33619
360254,754402
360254,692566
360254,133733
360254,884098
360254,200019
360254,499381
360254,86759
360254,71888
360254,386703
360254,100283
360254,607351
360254,698881
360254,897957
360254,95089
360254,506652
360254,765242
360254,12058
360254,294618
360254,111635
360254,809608
360254,350486
360254,261569
360254,230772
360254,756099
360254,467145
360254,319670
360254,333519
360254,24484
360254,923817
360254,168308
360254,707549
360254,949057
360254,537251
360254,415224
360254,131806
360254,172506
360254,950791
360254,783657
360254,77174
360254,35970
360254,50997
360254,481191
360254,102792
360254,625089
360254,593324
360254,273822
360254,476278
360254,499985
360254,339588
360254,913194
80140,854241
80140,833761
80140,735033
80140,140246
80140,151203
80140,886018
80140,962410
80140,544056
80140,692363
80140,286704
80140,352702
80140,829911
80140,258717
80140,77142
80140,143288
80140,406373
80140,434668
80140,163885
80140,822198
80140,555171
80140,407707
80140,614626
80140,735869
80140,677618
80140,950962
80140,239362
80140,339282
80140,480769
80140,40744
80140,681015
80140,338183
80140,961772
80140,25678
80140,221062
80140,162704
80140,220354
80140,387268
80140,223644
80140,102628
80140,55194
80140,896621
80140,886209
80140,379565
80140,995619
80140,869269
80140,782323
80140,583209
80140,17896
80140,45105
80140,210356
80140,187842
80140,684772
80140,830016
80140,822573
80140,168204
80140,950003
80140,839720
80140,358288
80140,860021
80140,446990
80140,17126
80140,287244
80140,168319
80140,966801
80140,555857
80140,102609
80140,404908
80140,582137
80140,339453
80140,918922
80140,606164
80140,862660
80140,33619
80140,754402
80140,692566
80140,133733
80140,884098
80140,200019
80140,499381
80140,86759
80140,71888
80140,386703
80140,100283
80140,607351
80140,698881
80140,897957
80140,95089
80140,506652
80140,765242
80140,12058
80140,294618
80140,111635
80140,809608
80140,350486
80140,261569
80140,230772
80140,756099
80140,467145
80140,319670
80140,333519
80140,24484
80140,923817
80140,168308
80140,707549
80140,949057
80140,537251
80140,415224
80140,131806
80140,172506
80140,950791
80140,783657
80140,77174
80140,35970
80140,50997
80140,481191
80140,102792
80140,625089
80140,593324
80140,273822
80140,476278
80140,499985
80140,339588
80140,913194
854241,833761
854241,735033
854241,140246
854241,151203
854241,886018
854241,962410
854241,544056
854241,692363
854241,286704
854241,352702
854241,829911
854241,258717
854241,77142
854241,143288
854241,406373
854241,434668
854241,163885
854241,822198
854241,555171
854241,407707
854241,614626
854241,735869
854241,677618
854241,950962
854241,239362
854241,339282
854241,480769
854241,40744
854241,681015
854241,338183
854241,961772
854241,25678
854241,221062
854241,162704
854241,220354
854241,387268
854241,223644
854241,102628
854241,55194
854241,896621
854241,886209
854241,379565
854241,995619
854241,869269
854241,782323
854241,583209
854241,17896
854241,45105
854241,210356
854241,187842
854241,684772
854241,830016
854241,822573
854241,168204
854241,950003
854241,839720
854241,358288
854241,860021
854241,446990
854241,17126
854241,287244
854241,168319
854241,966801
854241,555857
854241,102609
854241,404908
854241,582137
854241,339453
854241,918922
854241,606164
854241,862660
854241,33619
854241,754402
854241,692566
854241,133733
854241,884098
854241,200019
854241,499381
854241,86759
854241,71888
854241,386703
854241,100283
854241,607351
854241,698881
854241,897957
854241,95089
854241,506652
854241,765242
854241,12058
854241,294618
854241,111635
854241,809608
854241,350486
854241,261569
854241,230772
854241,756099
854241,467145
854241,319670
854241,333519
854241,24484
854241,923817
854241,168308
854241,707549
854241,949057
854241,537251
854241,415224
854241,131806
854241,172506
854241,950791
854241,783657
854241,77174
854241,35970
854241,50997
854241,481191
854241,102792
854241,625089
854241,593324
854241,273822
854241,476278
854241,499985
854241,339588
854241,913194
833761,735033
833761,140246
833761,151203
833761,886018
833761,962410
833761,544056
833761,692363
833761,286704
833761,352702
833761,829911
833761,258717
833761,77142
833761,143288
833761,406373
833761,434668
833761,163885
833761,822198
833761,555171
833761,407707
833761,614626
833761,735869
833761,677618
833761,950962
833761,239362
833761,339282
833761,480769
833761,40744
833761,681015
833761,338183
833761,961772
833761,25678
833761,221062
833761,162704
833761,220354
833761,387268
833761,223644
833761,102628
833761,55194
833761,896621
833761,886209
833761,379565
833761,995619
833761,869269
833761,782323
833761,583209
833761,17896
833761,45105
833761,210356
833761,187842
833761,684772
833761,830016
833761,822573
833761,168204
833761,950003
833761,839720
833761,358288
833761,860021
833761,446990
833761,17126
833761,287244
833761,168319
833761,966801
833761,555857
833761,102609
833761,404908
833761,582137
833761,339453
833761,918922
833761,606164
833761,862660
833761,33619
833761,754402
833761,692566
833761,133733
833761,884098
833761,200019
833761,499381
833761,86759
833761,71888
833761,386703
833761,100283
833761,607351
833761,698881
833761,897957
833761,95089
833761,506652
833761,765242
833761,12058
833761,294618
833761,111635
833761,809608
833761,350486
833761,261569
833761,230772
833761,756099
833761,467145
833761,319670
833761,333519
833761,24484
833761,923817
833761,168308
833761,707549
833761,949057
833761,537251
833761,415224
833761,131806
833761,172506
833761,950791
833761,783657
833761,77174
833761,35970
833761,50997
833761,481191
833761,102792
833761,625089
833761,593324
833761,273822
833761,476278
833761,499985
833761,339588
833761,913194
735033,140246
735033,151203
735033,886018
735033,962410
735033,544056
735033,692363
735033,286704
735033,352702
735033,829911
735033,258717
735033,77142
735033,143288
735033,406373
735033,434668
735033,163885
735033,822198
735033,555171
735033,407707
735033,614626
735033,735869
735033,677618
735033,950962
735033,239362
735033,339282
735033,480769
735033,40744
735033,681015
735033,338183
735033,961772
735033,25678
735033,221062
735033,162704
735033,220354
735033,387268
735033,223644
735033,102628
735033,55194
735033,896621
735033,886209
735033,379565
735033,995619
735033,869269
735033,782323
735033,583209
735033,17896
735033,45105
735033,210356
735033,187842
735033,684772
735033,830016
735033,822573
735033,168204
735033,950003
735033,839720
735033,358288
735033,860021
735033,446990
735033,17126
735033,287244
735033,168319
735033,966801
735033,555857
735033,102609
735033,404908
735033,582137
735033,339453
735033,918922
735033,606164
735033,862660
735033,33619
735033,754402
735033,692566
735033,133733
735033,884098
735033,200019
